,Province,Municipality,Party,Ballot Type,ValidVotesCast,MeanVoterTurnout
756,KwaZulu-Natal,KZ223 - KZ223 [Mooirivier],ZIBAMBELENI DEVELOPMENT ORGANISATION,WARD,362,54.43
757,KwaZulu-Natal,KZ224 - KZ224 [Impendle],AFRICAN NATIONAL CONGRESS,PR,2770,45.33
758,KwaZulu-Natal,KZ224 - KZ224 [Impendle],AFRICAN NATIONAL CONGRESS,WARD,2756,45.33
759,KwaZulu-Natal,KZ224 - KZ224 [Impendle],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,556,45.33
760,KwaZulu-Natal,KZ224 - KZ224 [Impendle],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,308,45.33
761,KwaZulu-Natal,KZ224 - KZ224 [Impendle],INDEPENDENT,WARD,292,45.33
762,KwaZulu-Natal,KZ224 - KZ224 [Impendle],INKATHA FREEDOM PARTY,PR,1808,45.33
763,KwaZulu-Natal,KZ224 - KZ224 [Impendle],INKATHA FREEDOM PARTY,WARD,1791,45.33
764,KwaZulu-Natal,KZ225 - KZ225 [Pietermaritzburg],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,1457,48.5
765,KwaZulu-Natal,KZ225 - KZ225 [Pietermaritzburg],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,268,48.5
766,KwaZulu-Natal,KZ225 - KZ225 [Pietermaritzburg],AFRICAN NATIONAL CONGRESS,PR,58605,48.5
767,KwaZulu-Natal,KZ225 - KZ225 [Pietermaritzburg],AFRICAN NATIONAL CONGRESS,WARD,58565,48.5
768,KwaZulu-Natal,KZ225 - KZ225 [Pietermaritzburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,24674,48.5
769,KwaZulu-Natal,KZ225 - KZ225 [Pietermaritzburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,24425,48.5
770,KwaZulu-Natal,KZ225 - KZ225 [Pietermaritzburg],INDEPENDENT,WARD,801,48.5
771,KwaZulu-Natal,KZ225 - KZ225 [Pietermaritzburg],INKATHA FREEDOM PARTY,PR,18134,48.5
772,KwaZulu-Natal,KZ225 - KZ225 [Pietermaritzburg],INKATHA FREEDOM PARTY,WARD,18431,48.5
773,KwaZulu-Natal,KZ225 - KZ225 [Pietermaritzburg],MINORITY FRONT,PR,917,48.5
774,KwaZulu-Natal,KZ225 - KZ225 [Pietermaritzburg],MINORITY FRONT,WARD,1087,48.5
775,KwaZulu-Natal,KZ226 - KZ226 [Camperdown],AFRICAN NATIONAL CONGRESS,PR,4836,52.07
776,KwaZulu-Natal,KZ226 - KZ226 [Camperdown],AFRICAN NATIONAL CONGRESS,WARD,4921,52.07
777,KwaZulu-Natal,KZ226 - KZ226 [Camperdown],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,985,52.07
778,KwaZulu-Natal,KZ226 - KZ226 [Camperdown],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,862,52.07
779,KwaZulu-Natal,KZ226 - KZ226 [Camperdown],INKATHA FREEDOM PARTY,PR,5027,52.07
780,KwaZulu-Natal,KZ226 - KZ226 [Camperdown],INKATHA FREEDOM PARTY,WARD,5083,52.07
781,KwaZulu-Natal,KZ227 - KZ227 [Richmond],AFRICAN NATIONAL CONGRESS,PR,7320,53.38
782,KwaZulu-Natal,KZ227 - KZ227 [Richmond],AFRICAN NATIONAL CONGRESS,WARD,7166,53.38
783,KwaZulu-Natal,KZ227 - KZ227 [Richmond],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1053,53.38
784,KwaZulu-Natal,KZ227 - KZ227 [Richmond],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,969,53.38
785,KwaZulu-Natal,KZ227 - KZ227 [Richmond],INDEPENDENT,WARD,263,53.38
786,KwaZulu-Natal,KZ227 - KZ227 [Richmond],INKATHA FREEDOM PARTY,PR,1248,53.38
787,KwaZulu-Natal,KZ227 - KZ227 [Richmond],INKATHA FREEDOM PARTY,WARD,1246,53.38
788,KwaZulu-Natal,KZ227 - KZ227 [Richmond],UNITED DEMOCRATIC MOVEMENT,PR,1106,53.38
789,KwaZulu-Natal,KZ227 - KZ227 [Richmond],UNITED DEMOCRATIC MOVEMENT,WARD,1050,53.38
790,KwaZulu-Natal,KZ232 - Emnambithi [Ladysmith],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,694,53.17
791,KwaZulu-Natal,KZ232 - Emnambithi [Ladysmith],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,814,53.17
792,KwaZulu-Natal,KZ232 - Emnambithi [Ladysmith],AFRICAN NATIONAL CONGRESS,PR,20211,53.17
793,KwaZulu-Natal,KZ232 - Emnambithi [Ladysmith],AFRICAN NATIONAL CONGRESS,WARD,19908,53.17
794,KwaZulu-Natal,KZ232 - Emnambithi [Ladysmith],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,5297,53.17
795,KwaZulu-Natal,KZ232 - Emnambithi [Ladysmith],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,4849,53.17
796,KwaZulu-Natal,KZ232 - Emnambithi [Ladysmith],INDEPENDENT,WARD,825,53.17
797,KwaZulu-Natal,KZ232 - Emnambithi [Ladysmith],INKATHA FREEDOM PARTY,PR,17491,53.17
798,KwaZulu-Natal,KZ232 - Emnambithi [Ladysmith],INKATHA FREEDOM PARTY,WARD,17278,53.17
799,KwaZulu-Natal,KZ233 - Indaka [Waaihoek],AFRICAN NATIONAL CONGRESS,PR,2148,60.34
800,KwaZulu-Natal,KZ233 - Indaka [Waaihoek],AFRICAN NATIONAL CONGRESS,WARD,2181,60.34
801,KwaZulu-Natal,KZ233 - Indaka [Waaihoek],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,895,60.34
802,KwaZulu-Natal,KZ233 - Indaka [Waaihoek],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,858,60.34
803,KwaZulu-Natal,KZ233 - Indaka [Waaihoek],INKATHA FREEDOM PARTY,PR,16186,60.34
804,KwaZulu-Natal,KZ233 - Indaka [Waaihoek],INKATHA FREEDOM PARTY,WARD,16203,60.34
805,KwaZulu-Natal,KZ234 - Umtshezi [Estcourt],AFRICAN NATIONAL CONGRESS,PR,3488,61.59
806,KwaZulu-Natal,KZ234 - Umtshezi [Estcourt],AFRICAN NATIONAL CONGRESS,WARD,3530,61.59
807,KwaZulu-Natal,KZ234 - Umtshezi [Estcourt],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2074,61.59
808,KwaZulu-Natal,KZ234 - Umtshezi [Estcourt],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1995,61.59
809,KwaZulu-Natal,KZ234 - Umtshezi [Estcourt],INKATHA FREEDOM PARTY,PR,6374,61.59
810,KwaZulu-Natal,KZ234 - Umtshezi [Estcourt],INKATHA FREEDOM PARTY,WARD,6407,61.59
811,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,996,53.74
812,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,1168,53.74
813,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],AFRICAN NATIONAL CONGRESS,PR,4504,53.74
814,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],AFRICAN NATIONAL CONGRESS,WARD,4624,53.74
815,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1244,53.74
816,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1182,53.74
817,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],INKATHA FREEDOM PARTY,PR,16029,53.74
818,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],INKATHA FREEDOM PARTY,WARD,15813,53.74
819,KwaZulu-Natal,KZ236 - Imbabazane [Loskop],AFRICAN NATIONAL CONGRESS,PR,4748,49.53
820,KwaZulu-Natal,KZ236 - Imbabazane [Loskop],AFRICAN NATIONAL CONGRESS,WARD,4928,49.53
821,KwaZulu-Natal,KZ236 - Imbabazane [Loskop],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1167,49.53
822,KwaZulu-Natal,KZ236 - Imbabazane [Loskop],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,629,49.53
823,KwaZulu-Natal,KZ236 - Imbabazane [Loskop],INKATHA FREEDOM PARTY,PR,12524,49.53
824,KwaZulu-Natal,KZ236 - Imbabazane [Loskop],INKATHA FREEDOM PARTY,WARD,12826,49.53
825,KwaZulu-Natal,KZ241 - KZ241 [Dundee],AFRICAN NATIONAL CONGRESS,PR,3012,48.99
826,KwaZulu-Natal,KZ241 - KZ241 [Dundee],AFRICAN NATIONAL CONGRESS,WARD,2508,48.99
827,KwaZulu-Natal,KZ241 - KZ241 [Dundee],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2815,48.99
828,KwaZulu-Natal,KZ241 - KZ241 [Dundee],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2294,48.99
829,KwaZulu-Natal,KZ241 - KZ241 [Dundee],INDEPENDENT,WARD,1501,48.99
830,KwaZulu-Natal,KZ241 - KZ241 [Dundee],INKATHA FREEDOM PARTY,PR,2981,48.99
831,KwaZulu-Natal,KZ241 - KZ241 [Dundee],INKATHA FREEDOM PARTY,WARD,2659,48.99
832,KwaZulu-Natal,KZ242 - KZ242 [Nqutu],AFRICAN NATIONAL CONGRESS,PR,3307,54.88
833,KwaZulu-Natal,KZ242 - KZ242 [Nqutu],AFRICAN NATIONAL CONGRESS,WARD,3151,54.88
834,KwaZulu-Natal,KZ242 - KZ242 [Nqutu],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,897,54.88
835,KwaZulu-Natal,KZ242 - KZ242 [Nqutu],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,628,54.88
836,KwaZulu-Natal,KZ242 - KZ242 [Nqutu],INDEPENDENT,WARD,1277,54.88
837,KwaZulu-Natal,KZ242 - KZ242 [Nqutu],INKATHA FREEDOM PARTY,PR,18769,54.88
838,KwaZulu-Natal,KZ242 - KZ242 [Nqutu],INKATHA FREEDOM PARTY,WARD,17921,54.88
839,KwaZulu-Natal,KZ244 - Umsinga [Pomeroy],AFRICAN NATIONAL CONGRESS,PR,4311,60.26
840,KwaZulu-Natal,KZ244 - Umsinga [Pomeroy],AFRICAN NATIONAL CONGRESS,WARD,4217,60.26
841,KwaZulu-Natal,KZ244 - Umsinga [Pomeroy],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1396,60.26
842,KwaZulu-Natal,KZ244 - Umsinga [Pomeroy],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1411,60.26
843,KwaZulu-Natal,KZ244 - Umsinga [Pomeroy],INDEPENDENT,WARD,390,60.26
844,KwaZulu-Natal,KZ244 - Umsinga [Pomeroy],INKATHA FREEDOM PARTY,PR,28994,60.26
845,KwaZulu-Natal,KZ244 - Umsinga [Pomeroy],INKATHA FREEDOM PARTY,WARD,28452,60.26
846,KwaZulu-Natal,KZ245 - Umvoti [Greytown],AFRICAN NATIONAL CONGRESS,PR,3019,50.38
847,KwaZulu-Natal,KZ245 - Umvoti [Greytown],AFRICAN NATIONAL CONGRESS,WARD,3229,50.38
848,KwaZulu-Natal,KZ245 - Umvoti [Greytown],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1583,50.38
849,KwaZulu-Natal,KZ245 - Umvoti [Greytown],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1580,50.38
850,KwaZulu-Natal,KZ245 - Umvoti [Greytown],INDEPENDENT,WARD,190,50.38
851,KwaZulu-Natal,KZ245 - Umvoti [Greytown],INKATHA FREEDOM PARTY,PR,9104,50.38
852,KwaZulu-Natal,KZ245 - Umvoti [Greytown],INKATHA FREEDOM PARTY,WARD,8931,50.38
853,KwaZulu-Natal,KZ245 - Umvoti [Greytown],ZIBAMBELENI DEVELOPMENT ORGANISATION,PR,753,50.38
854,KwaZulu-Natal,KZ245 - Umvoti [Greytown],ZIBAMBELENI DEVELOPMENT ORGANISATION,WARD,523,50.38
855,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,655,42.49
856,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,243,42.49
857,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],AFRICAN NATIONAL CONGRESS,PR,15323,42.49
858,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],AFRICAN NATIONAL CONGRESS,WARD,15387,42.49
859,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],AZANIAN PEOPLE'S ORGANISATION,PR,823,42.49
860,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],AZANIAN PEOPLE'S ORGANISATION,WARD,711,42.49
861,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,8490,42.49
862,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,7753,42.49
863,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],INDEPENDENT,WARD,1437,42.49
864,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],INKATHA FREEDOM PARTY,PR,20083,42.49
865,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],INKATHA FREEDOM PARTY,WARD,20367,42.49
866,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],MINORITY FRONT,PR,547,42.49
867,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],MINORITY FRONT,WARD,183,42.49
868,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],PAN AFRICANIST CONGRESS OF AZANIA,PR,495,42.49
869,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],PAN AFRICANIST CONGRESS OF AZANIA,WARD,260,42.49
870,KwaZulu-Natal,KZ253 - Utrecht [Utrecht],AFRICAN NATIONAL CONGRESS,PR,768,42.4
871,KwaZulu-Natal,KZ253 - Utrecht [Utrecht],AFRICAN NATIONAL CONGRESS,WARD,644,42.4
872,KwaZulu-Natal,KZ253 - Utrecht [Utrecht],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,760,42.4
873,KwaZulu-Natal,KZ253 - Utrecht [Utrecht],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,611,42.4
874,KwaZulu-Natal,KZ253 - Utrecht [Utrecht],INKATHA FREEDOM PARTY,PR,2475,42.4
875,KwaZulu-Natal,KZ253 - Utrecht [Utrecht],INKATHA FREEDOM PARTY,WARD,2635,42.4
876,KwaZulu-Natal,KZ253 - Utrecht [Utrecht],VUKANI UTRECHT RATEPAYERS ASSOCIATION,PR,133,42.4
877,KwaZulu-Natal,KZ253 - Utrecht [Utrecht],VUKANI UTRECHT RATEPAYERS ASSOCIATION,WARD,222,42.4
878,KwaZulu-Natal,KZ254 - Dannhauser [Durnacol],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,262,49.25
879,KwaZulu-Natal,KZ254 - Dannhauser [Durnacol],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,99,49.25
880,KwaZulu-Natal,KZ254 - Dannhauser [Durnacol],AFRICAN NATIONAL CONGRESS,PR,3014,49.25
881,KwaZulu-Natal,KZ254 - Dannhauser [Durnacol],AFRICAN NATIONAL CONGRESS,WARD,3125,49.25
882,KwaZulu-Natal,KZ254 - Dannhauser [Durnacol],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1578,49.25
883,KwaZulu-Natal,KZ254 - Dannhauser [Durnacol],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1282,49.25
884,KwaZulu-Natal,KZ254 - Dannhauser [Durnacol],INDEPENDENT,WARD,372,49.25
885,KwaZulu-Natal,KZ254 - Dannhauser [Durnacol],INKATHA FREEDOM PARTY,PR,10669,49.25
886,KwaZulu-Natal,KZ254 - Dannhauser [Durnacol],INKATHA FREEDOM PARTY,WARD,10609,49.25
887,KwaZulu-Natal,KZ261 - eDumbe [Paulpietersburg],AFRICAN NATIONAL CONGRESS,PR,2593,49.68
888,KwaZulu-Natal,KZ261 - eDumbe [Paulpietersburg],AFRICAN NATIONAL CONGRESS,WARD,2646,49.68
889,KwaZulu-Natal,KZ261 - eDumbe [Paulpietersburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,803,49.68
890,KwaZulu-Natal,KZ261 - eDumbe [Paulpietersburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,765,49.68
891,KwaZulu-Natal,KZ261 - eDumbe [Paulpietersburg],INKATHA FREEDOM PARTY,PR,7118,49.68
892,KwaZulu-Natal,KZ261 - eDumbe [Paulpietersburg],INKATHA FREEDOM PARTY,WARD,6768,49.68
893,KwaZulu-Natal,KZ262 - uPhongolo [Pongola],AFRICAN NATIONAL CONGRESS,PR,4029,56.66
894,KwaZulu-Natal,KZ262 - uPhongolo [Pongola],AFRICAN NATIONAL CONGRESS,WARD,3906,56.66
895,KwaZulu-Natal,KZ262 - uPhongolo [Pongola],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1392,56.66
896,KwaZulu-Natal,KZ262 - uPhongolo [Pongola],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1251,56.66
897,KwaZulu-Natal,KZ262 - uPhongolo [Pongola],INDEPENDENT,WARD,966,56.66
898,KwaZulu-Natal,KZ262 - uPhongolo [Pongola],INKATHA FREEDOM PARTY,PR,13943,56.66
899,KwaZulu-Natal,KZ262 - uPhongolo [Pongola],INKATHA FREEDOM PARTY,WARD,13184,56.66
900,KwaZulu-Natal,KZ263 - KZ263 [Vryheid],AFRICAN NATIONAL CONGRESS,PR,5064,48.92
901,KwaZulu-Natal,KZ263 - KZ263 [Vryheid],AFRICAN NATIONAL CONGRESS,WARD,5262,48.92
902,KwaZulu-Natal,KZ263 - KZ263 [Vryheid],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3875,48.92
903,KwaZulu-Natal,KZ263 - KZ263 [Vryheid],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,3540,48.92
904,KwaZulu-Natal,KZ263 - KZ263 [Vryheid],INDEPENDENT,WARD,197,48.92
905,KwaZulu-Natal,KZ263 - KZ263 [Vryheid],INKATHA FREEDOM PARTY,PR,20062,48.92
906,KwaZulu-Natal,KZ263 - KZ263 [Vryheid],INKATHA FREEDOM PARTY,WARD,19877,48.92
907,KwaZulu-Natal,KZ265 - Nongoma [Nongoma],AFRICAN NATIONAL CONGRESS,PR,676,58.4
908,KwaZulu-Natal,KZ265 - Nongoma [Nongoma],AFRICAN NATIONAL CONGRESS,WARD,788,58.4
909,KwaZulu-Natal,KZ265 - Nongoma [Nongoma],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,427,58.4
910,KwaZulu-Natal,KZ265 - Nongoma [Nongoma],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,475,58.4
911,KwaZulu-Natal,KZ265 - Nongoma [Nongoma],INKATHA FREEDOM PARTY,PR,34906,58.4
912,KwaZulu-Natal,KZ265 - Nongoma [Nongoma],INKATHA FREEDOM PARTY,WARD,34681,58.4
913,KwaZulu-Natal,KZ266 - Ulundi [Ulundi],AFRICAN NATIONAL CONGRESS,PR,828,61.78
914,KwaZulu-Natal,KZ266 - Ulundi [Ulundi],AFRICAN NATIONAL CONGRESS,WARD,665,61.78
915,KwaZulu-Natal,KZ266 - Ulundi [Ulundi],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,523,61.78
916,KwaZulu-Natal,KZ266 - Ulundi [Ulundi],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,471,61.78
917,KwaZulu-Natal,KZ266 - Ulundi [Ulundi],INDEPENDENT,WARD,2594,61.78
918,KwaZulu-Natal,KZ266 - Ulundi [Ulundi],INKATHA FREEDOM PARTY,PR,42296,61.78
919,KwaZulu-Natal,KZ266 - Ulundi [Ulundi],INKATHA FREEDOM PARTY,WARD,39441,61.78
920,KwaZulu-Natal,KZ271 - Umhlabuyalingana [Emangusi],AFRICAN NATIONAL CONGRESS,PR,4149,55.86
921,KwaZulu-Natal,KZ271 - Umhlabuyalingana [Emangusi],AFRICAN NATIONAL CONGRESS,WARD,4070,55.86
922,KwaZulu-Natal,KZ271 - Umhlabuyalingana [Emangusi],INDEPENDENT,WARD,106,55.86
923,KwaZulu-Natal,KZ271 - Umhlabuyalingana [Emangusi],INKATHA FREEDOM PARTY,PR,17008,55.86
924,KwaZulu-Natal,KZ271 - Umhlabuyalingana [Emangusi],INKATHA FREEDOM PARTY,WARD,16983,55.86
925,KwaZulu-Natal,KZ272 - KZ272 [Mkuze],AFRICAN NATIONAL CONGRESS,PR,4511,57.1
926,KwaZulu-Natal,KZ272 - KZ272 [Mkuze],AFRICAN NATIONAL CONGRESS,WARD,4442,57.1
927,KwaZulu-Natal,KZ272 - KZ272 [Mkuze],INDEPENDENT,WARD,79,57.1
928,KwaZulu-Natal,KZ272 - KZ272 [Mkuze],INKATHA FREEDOM PARTY,PR,25244,57.1
929,KwaZulu-Natal,KZ272 - KZ272 [Mkuze],INKATHA FREEDOM PARTY,WARD,25182,57.1
930,KwaZulu-Natal,KZ273 - Umzinene [Hluhluwe],AFRICAN NATIONAL CONGRESS,PR,1016,55.49
931,KwaZulu-Natal,KZ273 - Umzinene [Hluhluwe],AFRICAN NATIONAL CONGRESS,WARD,997,55.49
932,KwaZulu-Natal,KZ273 - Umzinene [Hluhluwe],INKATHA FREEDOM PARTY,PR,4017,55.49
933,KwaZulu-Natal,KZ273 - Umzinene [Hluhluwe],INKATHA FREEDOM PARTY,WARD,4064,55.49
934,KwaZulu-Natal,KZ274 - Hlabisa [Somkele],AFRICAN NATIONAL CONGRESS,PR,2656,52.65
935,KwaZulu-Natal,KZ274 - Hlabisa [Somkele],AFRICAN NATIONAL CONGRESS,WARD,2444,52.65
936,KwaZulu-Natal,KZ274 - Hlabisa [Somkele],INKATHA FREEDOM PARTY,PR,30555,52.65
937,KwaZulu-Natal,KZ274 - Hlabisa [Somkele],INKATHA FREEDOM PARTY,WARD,28710,52.65
938,KwaZulu-Natal,KZ275 - Inyala/Mtubatuba [Mtubatuba],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,112,39.63
939,KwaZulu-Natal,KZ275 - Inyala/Mtubatuba [Mtubatuba],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,90,39.63
940,KwaZulu-Natal,KZ275 - Inyala/Mtubatuba [Mtubatuba],AFRICAN NATIONAL CONGRESS,PR,920,39.63
941,KwaZulu-Natal,KZ275 - Inyala/Mtubatuba [Mtubatuba],AFRICAN NATIONAL CONGRESS,WARD,911,39.63
942,KwaZulu-Natal,KZ275 - Inyala/Mtubatuba [Mtubatuba],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,604,39.63
943,KwaZulu-Natal,KZ275 - Inyala/Mtubatuba [Mtubatuba],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,589,39.63
944,KwaZulu-Natal,KZ275 - Inyala/Mtubatuba [Mtubatuba],INDEPENDENT,WARD,64,39.63
945,KwaZulu-Natal,KZ275 - Inyala/Mtubatuba [Mtubatuba],INKATHA FREEDOM PARTY,PR,3244,39.63
946,KwaZulu-Natal,KZ275 - Inyala/Mtubatuba [Mtubatuba],INKATHA FREEDOM PARTY,WARD,3222,39.63
947,KwaZulu-Natal,KZ281 - Mbonambi [KwaMbonambi],AFRICAN NATIONAL CONGRESS,PR,4923,52.5
948,KwaZulu-Natal,KZ281 - Mbonambi [KwaMbonambi],AFRICAN NATIONAL CONGRESS,WARD,5080,52.5
949,KwaZulu-Natal,KZ281 - Mbonambi [KwaMbonambi],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,579,52.5
950,KwaZulu-Natal,KZ281 - Mbonambi [KwaMbonambi],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,153,52.5
951,KwaZulu-Natal,KZ281 - Mbonambi [KwaMbonambi],INKATHA FREEDOM PARTY,PR,14331,52.5
952,KwaZulu-Natal,KZ281 - Mbonambi [KwaMbonambi],INKATHA FREEDOM PARTY,WARD,14630,52.5
953,KwaZulu-Natal,KZ282 - uMhlathuze [Richards Bay],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,734,40.27
954,KwaZulu-Natal,KZ282 - uMhlathuze [Richards Bay],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,802,40.27
955,KwaZulu-Natal,KZ282 - uMhlathuze [Richards Bay],AFRICAN NATIONAL CONGRESS,PR,12222,40.27
956,KwaZulu-Natal,KZ282 - uMhlathuze [Richards Bay],AFRICAN NATIONAL CONGRESS,WARD,12064,40.27
957,KwaZulu-Natal,KZ282 - uMhlathuze [Richards Bay],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,5595,40.27
958,KwaZulu-Natal,KZ282 - uMhlathuze [Richards Bay],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,5168,40.27
959,KwaZulu-Natal,KZ282 - uMhlathuze [Richards Bay],INDEPENDENT,WARD,176,40.27
960,KwaZulu-Natal,KZ282 - uMhlathuze [Richards Bay],INKATHA FREEDOM PARTY,PR,18914,40.27
961,KwaZulu-Natal,KZ282 - uMhlathuze [Richards Bay],INKATHA FREEDOM PARTY,WARD,19150,40.27
962,KwaZulu-Natal,KZ282 - uMhlathuze [Richards Bay],PAN AFRICANIST CONGRESS OF AZANIA,PR,228,40.27
963,KwaZulu-Natal,KZ282 - uMhlathuze [Richards Bay],PAN AFRICANIST CONGRESS OF AZANIA,WARD,372,40.27
964,KwaZulu-Natal,KZ282 - uMhlathuze [Richards Bay],UNITED DEMOCRATIC MOVEMENT,PR,160,40.27
965,KwaZulu-Natal,KZ282 - uMhlathuze [Richards Bay],UNITED DEMOCRATIC MOVEMENT,WARD,69,40.27
966,KwaZulu-Natal,KZ283 - Ntambanana [Ntambanana],AFRICAN NATIONAL CONGRESS,PR,2003,54.26
967,KwaZulu-Natal,KZ283 - Ntambanana [Ntambanana],AFRICAN NATIONAL CONGRESS,WARD,1989,54.26
968,KwaZulu-Natal,KZ283 - Ntambanana [Ntambanana],INKATHA FREEDOM PARTY,PR,11483,54.26
969,KwaZulu-Natal,KZ283 - Ntambanana [Ntambanana],INKATHA FREEDOM PARTY,WARD,11486,54.26
970,KwaZulu-Natal,KZ284 - Umlalazi [Eshowe],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,454,52.45
971,KwaZulu-Natal,KZ284 - Umlalazi [Eshowe],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,309,52.45
