,Province,Municipality,Party,Ballot Type,ValidVotesCast,MeanVoterTurnout
1808,Mpumalanga,MP302 - Msukaligwa [Ermelo],INKATHA FREEDOM PARTY,PR,274,54.74
1809,Mpumalanga,MP302 - Msukaligwa [Ermelo],INKATHA FREEDOM PARTY,WARD,426,54.74
1810,Mpumalanga,MP302 - Msukaligwa [Ermelo],PAN AFRICANIST CONGRESS OF AZANIA,PR,747,54.74
1811,Mpumalanga,MP302 - Msukaligwa [Ermelo],PAN AFRICANIST CONGRESS OF AZANIA,WARD,793,54.74
1812,Mpumalanga,MP302 - Msukaligwa [Ermelo],THE SOCIALIST PARTY OF AZANIA,PR,205,54.74
1813,Mpumalanga,MP302 - Msukaligwa [Ermelo],THE SOCIALIST PARTY OF AZANIA,WARD,69,54.74
1814,Mpumalanga,MP302 - Msukaligwa [Ermelo],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,20,54.74
1815,Mpumalanga,MP302 - Msukaligwa [Ermelo],VRYHEIDSFRONT PLUS,PR,740,54.74
1816,Mpumalanga,MP302 - Msukaligwa [Ermelo],VRYHEIDSFRONT PLUS,WARD,827,54.74
1817,Mpumalanga,MP303 - Mkhondo [Piet Retief],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,351,60.27
1818,Mpumalanga,MP303 - Mkhondo [Piet Retief],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,287,60.27
1819,Mpumalanga,MP303 - Mkhondo [Piet Retief],AFRICAN NATIONAL CONGRESS,PR,22931,60.27
1820,Mpumalanga,MP303 - Mkhondo [Piet Retief],AFRICAN NATIONAL CONGRESS,WARD,22503,60.27
1821,Mpumalanga,MP303 - Mkhondo [Piet Retief],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2840,60.27
1822,Mpumalanga,MP303 - Mkhondo [Piet Retief],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2898,60.27
1823,Mpumalanga,MP303 - Mkhondo [Piet Retief],INDEPENDENT,WARD,759,60.27
1824,Mpumalanga,MP303 - Mkhondo [Piet Retief],INDEPENDENT DEMOCRATS,PR,305,60.27
1825,Mpumalanga,MP303 - Mkhondo [Piet Retief],INDEPENDENT DEMOCRATS,WARD,279,60.27
1826,Mpumalanga,MP303 - Mkhondo [Piet Retief],INKATHA FREEDOM PARTY,PR,2031,60.27
1827,Mpumalanga,MP303 - Mkhondo [Piet Retief],INKATHA FREEDOM PARTY,WARD,2040,60.27
1828,Mpumalanga,MP303 - Mkhondo [Piet Retief],NATIONAL DEMOCRATIC CONVENTION,PR,214,60.27
1829,Mpumalanga,MP303 - Mkhondo [Piet Retief],NATIONAL DEMOCRATIC CONVENTION,WARD,88,60.27
1830,Mpumalanga,MP303 - Mkhondo [Piet Retief],PAN AFRICANIST CONGRESS OF AZANIA,PR,439,60.27
1831,Mpumalanga,MP303 - Mkhondo [Piet Retief],PAN AFRICANIST CONGRESS OF AZANIA,WARD,462,60.27
1832,Mpumalanga,MP303 - Mkhondo [Piet Retief],VRYHEIDSFRONT PLUS,PR,452,60.27
1833,Mpumalanga,MP303 - Mkhondo [Piet Retief],VRYHEIDSFRONT PLUS,WARD,405,60.27
1834,Mpumalanga,MP304 - Pixley Ka Seme [Volksrust],AFRICAN NATIONAL CONGRESS,PR,13391,54.13
1835,Mpumalanga,MP304 - Pixley Ka Seme [Volksrust],AFRICAN NATIONAL CONGRESS,WARD,13147,54.13
1836,Mpumalanga,MP304 - Pixley Ka Seme [Volksrust],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1959,54.13
1837,Mpumalanga,MP304 - Pixley Ka Seme [Volksrust],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2015,54.13
1838,Mpumalanga,MP304 - Pixley Ka Seme [Volksrust],INDEPENDENT,WARD,532,54.13
1839,Mpumalanga,MP304 - Pixley Ka Seme [Volksrust],INKATHA FREEDOM PARTY,PR,1234,54.13
1840,Mpumalanga,MP304 - Pixley Ka Seme [Volksrust],INKATHA FREEDOM PARTY,WARD,1055,54.13
1841,Mpumalanga,MP304 - Pixley Ka Seme [Volksrust],PAN AFRICANIST CONGRESS OF AZANIA,PR,209,54.13
1842,Mpumalanga,MP304 - Pixley Ka Seme [Volksrust],PAN AFRICANIST CONGRESS OF AZANIA,WARD,211,54.13
1843,Mpumalanga,MP304 - Pixley Ka Seme [Volksrust],VRYHEIDSFRONT PLUS,PR,452,54.13
1844,Mpumalanga,MP304 - Pixley Ka Seme [Volksrust],VRYHEIDSFRONT PLUS,WARD,424,54.13
1845,Mpumalanga,MP305 - Lekwa [Standerton],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,279,52.65
1846,Mpumalanga,MP305 - Lekwa [Standerton],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,265,52.65
1847,Mpumalanga,MP305 - Lekwa [Standerton],AFRICAN NATIONAL CONGRESS,PR,16980,52.65
1848,Mpumalanga,MP305 - Lekwa [Standerton],AFRICAN NATIONAL CONGRESS,WARD,16825,52.65
1849,Mpumalanga,MP305 - Lekwa [Standerton],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2952,52.65
1850,Mpumalanga,MP305 - Lekwa [Standerton],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2969,52.65
1851,Mpumalanga,MP305 - Lekwa [Standerton],INDEPENDENT,WARD,97,52.65
1852,Mpumalanga,MP305 - Lekwa [Standerton],INKATHA FREEDOM PARTY,PR,320,52.65
1853,Mpumalanga,MP305 - Lekwa [Standerton],INKATHA FREEDOM PARTY,WARD,344,52.65
1854,Mpumalanga,MP305 - Lekwa [Standerton],PAN AFRICANIST CONGRESS OF AZANIA,PR,355,52.65
1855,Mpumalanga,MP305 - Lekwa [Standerton],PAN AFRICANIST CONGRESS OF AZANIA,WARD,419,52.65
1856,Mpumalanga,MP305 - Lekwa [Standerton],UNITED DEMOCRATIC MOVEMENT,PR,663,52.65
1857,Mpumalanga,MP305 - Lekwa [Standerton],UNITED DEMOCRATIC MOVEMENT,WARD,627,52.65
1858,Mpumalanga,MP305 - Lekwa [Standerton],VRYHEIDSFRONT PLUS,PR,399,52.65
1859,Mpumalanga,MP305 - Lekwa [Standerton],VRYHEIDSFRONT PLUS,WARD,409,52.65
1860,Mpumalanga,MP306 - Dipaleseng [Balfour],AFRICAN NATIONAL CONGRESS,PR,7350,53.91
1861,Mpumalanga,MP306 - Dipaleseng [Balfour],AFRICAN NATIONAL CONGRESS,WARD,7282,53.91
1862,Mpumalanga,MP306 - Dipaleseng [Balfour],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1481,53.91
1863,Mpumalanga,MP306 - Dipaleseng [Balfour],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1497,53.91
1864,Mpumalanga,MP306 - Dipaleseng [Balfour],ECONOMIC FREEDOM MOVEMENT,PR,98,53.91
1865,Mpumalanga,MP306 - Dipaleseng [Balfour],ECONOMIC FREEDOM MOVEMENT,WARD,88,53.91
1866,Mpumalanga,MP306 - Dipaleseng [Balfour],INDEPENDENT,WARD,115,53.91
1867,Mpumalanga,MP306 - Dipaleseng [Balfour],PAN AFRICANIST CONGRESS OF AZANIA,PR,527,53.91
1868,Mpumalanga,MP306 - Dipaleseng [Balfour],PAN AFRICANIST CONGRESS OF AZANIA,WARD,537,53.91
1869,Mpumalanga,MP306 - Dipaleseng [Balfour],VRYHEIDSFRONT PLUS,PR,212,53.91
1870,Mpumalanga,MP306 - Dipaleseng [Balfour],VRYHEIDSFRONT PLUS,WARD,154,53.91
1871,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,617,46.53
1872,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,645,46.53
1873,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],AFRICAN NATIONAL CONGRESS,PR,33426,46.53
1874,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],AFRICAN NATIONAL CONGRESS,WARD,33371,46.53
1875,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,9547,46.53
1876,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,9598,46.53
1877,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],HIGHVELD RESIDENTS CONCERNED PARTY,PR,844,46.53
1878,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],HIGHVELD RESIDENTS CONCERNED PARTY,WARD,790,46.53
1879,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],INDEPENDENT DEMOCRATS,PR,1259,46.53
1880,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],INDEPENDENT DEMOCRATS,WARD,1308,46.53
1881,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],INKATHA FREEDOM PARTY,PR,617,46.53
1882,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],INKATHA FREEDOM PARTY,WARD,648,46.53
1883,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],NATIONAL DEMOCRATIC CONVENTION,PR,271,46.53
1884,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],NATIONAL DEMOCRATIC CONVENTION,WARD,57,46.53
1885,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],PAN AFRICANIST CONGRESS OF AZANIA,PR,545,46.53
1886,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],PAN AFRICANIST CONGRESS OF AZANIA,WARD,671,46.53
1887,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],VRYHEIDSFRONT PLUS,PR,1559,46.53
1888,Mpumalanga,MP307 - Govan Mbeki [Highveld Ridge],VRYHEIDSFRONT PLUS,WARD,1629,46.53
1889,Mpumalanga,MP311 - Delmas [Delmas],AFRICAN NATIONAL CONGRESS,PR,7570,45.92
1890,Mpumalanga,MP311 - Delmas [Delmas],AFRICAN NATIONAL CONGRESS,WARD,7667,45.92
1891,Mpumalanga,MP311 - Delmas [Delmas],AZANIAN PEOPLE'S ORGANISATION,PR,80,45.92
1892,Mpumalanga,MP311 - Delmas [Delmas],AZANIAN PEOPLE'S ORGANISATION,WARD,70,45.92
1893,Mpumalanga,MP311 - Delmas [Delmas],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1672,45.92
1894,Mpumalanga,MP311 - Delmas [Delmas],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1719,45.92
1895,Mpumalanga,MP311 - Delmas [Delmas],INKATHA FREEDOM PARTY,PR,82,45.92
1896,Mpumalanga,MP311 - Delmas [Delmas],INKATHA FREEDOM PARTY,WARD,98,45.92
1897,Mpumalanga,MP311 - Delmas [Delmas],NATIONAL DEMOCRATIC CONVENTION,PR,270,45.92
1898,Mpumalanga,MP311 - Delmas [Delmas],NATIONAL DEMOCRATIC CONVENTION,WARD,286,45.92
1899,Mpumalanga,MP311 - Delmas [Delmas],PAN AFRICANIST CONGRESS OF AZANIA,PR,262,45.92
1900,Mpumalanga,MP311 - Delmas [Delmas],PAN AFRICANIST CONGRESS OF AZANIA,WARD,223,45.92
1901,Mpumalanga,MP311 - Delmas [Delmas],UNITED DEMOCRATIC MOVEMENT,PR,219,45.92
1902,Mpumalanga,MP311 - Delmas [Delmas],UNITED DEMOCRATIC MOVEMENT,WARD,166,45.92
1903,Mpumalanga,MP311 - Delmas [Delmas],VRYHEIDSFRONT PLUS,PR,296,45.92
1904,Mpumalanga,MP311 - Delmas [Delmas],VRYHEIDSFRONT PLUS,WARD,303,45.92
1905,Mpumalanga,MP312 - Emalahleni [Witbank],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,964,46.83
1906,Mpumalanga,MP312 - Emalahleni [Witbank],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,1017,46.83
1907,Mpumalanga,MP312 - Emalahleni [Witbank],AFRICAN NATIONAL CONGRESS,PR,44943,46.83
1908,Mpumalanga,MP312 - Emalahleni [Witbank],AFRICAN NATIONAL CONGRESS,WARD,44509,46.83
1909,Mpumalanga,MP312 - Emalahleni [Witbank],AZANIAN PEOPLE'S ORGANISATION,PR,778,46.83
1910,Mpumalanga,MP312 - Emalahleni [Witbank],AZANIAN PEOPLE'S ORGANISATION,WARD,488,46.83
1911,Mpumalanga,MP312 - Emalahleni [Witbank],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,12092,46.83
1912,Mpumalanga,MP312 - Emalahleni [Witbank],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,12111,46.83
1913,Mpumalanga,MP312 - Emalahleni [Witbank],INDEPENDENT,WARD,1085,46.83
1914,Mpumalanga,MP312 - Emalahleni [Witbank],INKATHA FREEDOM PARTY,PR,311,46.83
1915,Mpumalanga,MP312 - Emalahleni [Witbank],INKATHA FREEDOM PARTY,WARD,240,46.83
1916,Mpumalanga,MP312 - Emalahleni [Witbank],NATIONAL DEMOCRATIC CONVENTION,PR,150,46.83
1917,Mpumalanga,MP312 - Emalahleni [Witbank],NATIONAL DEMOCRATIC CONVENTION,WARD,24,46.83
1918,Mpumalanga,MP312 - Emalahleni [Witbank],PAN AFRICANIST CONGRESS OF AZANIA,PR,706,46.83
1919,Mpumalanga,MP312 - Emalahleni [Witbank],PAN AFRICANIST CONGRESS OF AZANIA,WARD,722,46.83
1920,Mpumalanga,MP312 - Emalahleni [Witbank],UNITED INDEPENDENT FRONT,PR,239,46.83
1921,Mpumalanga,MP312 - Emalahleni [Witbank],UNITED INDEPENDENT FRONT,WARD,170,46.83
1922,Mpumalanga,MP312 - Emalahleni [Witbank],VRYHEIDSFRONT PLUS,PR,923,46.83
1923,Mpumalanga,MP312 - Emalahleni [Witbank],VRYHEIDSFRONT PLUS,WARD,995,46.83
1924,Mpumalanga,MP313 - Steve Tshwete [Middelburg],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,486,49.42
1925,Mpumalanga,MP313 - Steve Tshwete [Middelburg],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,531,49.42
1926,Mpumalanga,MP313 - Steve Tshwete [Middelburg],AFRICAN NATIONAL CONGRESS,PR,23087,49.42
1927,Mpumalanga,MP313 - Steve Tshwete [Middelburg],AFRICAN NATIONAL CONGRESS,WARD,22850,49.42
1928,Mpumalanga,MP313 - Steve Tshwete [Middelburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,8239,49.42
1929,Mpumalanga,MP313 - Steve Tshwete [Middelburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,8319,49.42
1930,Mpumalanga,MP313 - Steve Tshwete [Middelburg],GREATER MIDDELBURG RESIDENTS ASSOCIATION,PR,3345,49.42
1931,Mpumalanga,MP313 - Steve Tshwete [Middelburg],GREATER MIDDELBURG RESIDENTS ASSOCIATION,WARD,3520,49.42
1932,Mpumalanga,MP313 - Steve Tshwete [Middelburg],INKATHA FREEDOM PARTY,WARD,149,49.42
1933,Mpumalanga,MP313 - Steve Tshwete [Middelburg],MIDDELBURG RESIDENTS ORGANISATION,PR,730,49.42
1934,Mpumalanga,MP313 - Steve Tshwete [Middelburg],MIDDELBURG RESIDENTS ORGANISATION,WARD,680,49.42
1935,Mpumalanga,MP313 - Steve Tshwete [Middelburg],PAN AFRICANIST CONGRESS OF AZANIA,WARD,35,49.42
1936,Mpumalanga,MP313 - Steve Tshwete [Middelburg],VRYHEIDSFRONT PLUS,PR,851,49.42
1937,Mpumalanga,MP313 - Steve Tshwete [Middelburg],VRYHEIDSFRONT PLUS,WARD,776,49.42
1938,Mpumalanga,MP314 - Highlands [Belfast],AFRICAN NATIONAL CONGRESS,PR,8950,51.15
1939,Mpumalanga,MP314 - Highlands [Belfast],AFRICAN NATIONAL CONGRESS,WARD,8462,51.15
1940,Mpumalanga,MP314 - Highlands [Belfast],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1230,51.15
1941,Mpumalanga,MP314 - Highlands [Belfast],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1239,51.15
1942,Mpumalanga,MP314 - Highlands [Belfast],INDEPENDENT,WARD,463,51.15
1943,Mpumalanga,MP314 - Highlands [Belfast],PAN AFRICANIST CONGRESS OF AZANIA,PR,246,51.15
1944,Mpumalanga,MP314 - Highlands [Belfast],PAN AFRICANIST CONGRESS OF AZANIA,WARD,263,51.15
1945,Mpumalanga,MP314 - Highlands [Belfast],VRYHEIDSFRONT PLUS,PR,359,51.15
1946,Mpumalanga,MP314 - Highlands [Belfast],VRYHEIDSFRONT PLUS,WARD,358,51.15
1947,Mpumalanga,MP315 - Thembisile [KwaMhlanga],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,691,48.64
1948,Mpumalanga,MP315 - Thembisile [KwaMhlanga],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,582,48.64
1949,Mpumalanga,MP315 - Thembisile [KwaMhlanga],AFRICAN NATIONAL CONGRESS,PR,41144,48.64
1950,Mpumalanga,MP315 - Thembisile [KwaMhlanga],AFRICAN NATIONAL CONGRESS,WARD,37899,48.64
1951,Mpumalanga,MP315 - Thembisile [KwaMhlanga],AZANIAN PEOPLE'S ORGANISATION,PR,320,48.64
1952,Mpumalanga,MP315 - Thembisile [KwaMhlanga],AZANIAN PEOPLE'S ORGANISATION,WARD,99,48.64
1953,Mpumalanga,MP315 - Thembisile [KwaMhlanga],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3009,48.64
1954,Mpumalanga,MP315 - Thembisile [KwaMhlanga],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,3197,48.64
1955,Mpumalanga,MP315 - Thembisile [KwaMhlanga],INDEPENDENT,WARD,4790,48.64
1956,Mpumalanga,MP315 - Thembisile [KwaMhlanga],INKATHA FREEDOM PARTY,PR,387,48.64
1957,Mpumalanga,MP315 - Thembisile [KwaMhlanga],INKATHA FREEDOM PARTY,WARD,267,48.64
1958,Mpumalanga,MP315 - Thembisile [KwaMhlanga],PAN AFRICANIST CONGRESS OF AZANIA,PR,1033,48.64
1959,Mpumalanga,MP315 - Thembisile [KwaMhlanga],PAN AFRICANIST CONGRESS OF AZANIA,WARD,764,48.64
1960,Mpumalanga,MP315 - Thembisile [KwaMhlanga],SINDAWONYE PROGRESSIVE PARTY,PR,1296,48.64
1961,Mpumalanga,MP315 - Thembisile [KwaMhlanga],SINDAWONYE PROGRESSIVE PARTY,WARD,952,48.64
1962,Mpumalanga,MP315 - Thembisile [KwaMhlanga],UNITED DEMOCRATIC MOVEMENT,PR,712,48.64
1963,Mpumalanga,MP315 - Thembisile [KwaMhlanga],UNITED DEMOCRATIC MOVEMENT,WARD,199,48.64
1964,Mpumalanga,MP316 - Dr JS Moroka [Mdutjana],AFRICAN NATIONAL CONGRESS,PR,40389,45.59
1965,Mpumalanga,MP316 - Dr JS Moroka [Mdutjana],AFRICAN NATIONAL CONGRESS,WARD,38286,45.59
1966,Mpumalanga,MP316 - Dr JS Moroka [Mdutjana],AZANIAN PEOPLE'S ORGANISATION,PR,372,45.59
1967,Mpumalanga,MP316 - Dr JS Moroka [Mdutjana],AZANIAN PEOPLE'S ORGANISATION,WARD,234,45.59
1968,Mpumalanga,MP316 - Dr JS Moroka [Mdutjana],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1908,45.59
1969,Mpumalanga,MP316 - Dr JS Moroka [Mdutjana],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2079,45.59
1970,Mpumalanga,MP316 - Dr JS Moroka [Mdutjana],INDEPENDENT,WARD,5231,45.59
1971,Mpumalanga,MP316 - Dr JS Moroka [Mdutjana],PAN AFRICANIST CONGRESS OF AZANIA,PR,2176,45.59
1972,Mpumalanga,MP316 - Dr JS Moroka [Mdutjana],PAN AFRICANIST CONGRESS OF AZANIA,WARD,1824,45.59
1973,Mpumalanga,MP316 - Dr JS Moroka [Mdutjana],SINDAWONYE PROGRESSIVE PARTY,PR,834,45.59
1974,Mpumalanga,MP316 - Dr JS Moroka [Mdutjana],SINDAWONYE PROGRESSIVE PARTY,WARD,346,45.59
1975,Mpumalanga,MP316 - Dr JS Moroka [Mdutjana],UNITED DEMOCRATIC MOVEMENT,PR,540,45.59
1976,Mpumalanga,MP316 - Dr JS Moroka [Mdutjana],UNITED DEMOCRATIC MOVEMENT,WARD,74,45.59
1977,Mpumalanga,MP321 - Thaba Chweu [Sabie],AFRICAN NATIONAL CONGRESS,PR,13827,44.79
1978,Mpumalanga,MP321 - Thaba Chweu [Sabie],AFRICAN NATIONAL CONGRESS,WARD,13797,44.79
1979,Mpumalanga,MP321 - Thaba Chweu [Sabie],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2744,44.79
1980,Mpumalanga,MP321 - Thaba Chweu [Sabie],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2655,44.79
1981,Mpumalanga,MP321 - Thaba Chweu [Sabie],INDEPENDENT DEMOCRATS,PR,191,44.79
1982,Mpumalanga,MP321 - Thaba Chweu [Sabie],INDEPENDENT DEMOCRATS,WARD,197,44.79
1983,Mpumalanga,MP321 - Thaba Chweu [Sabie],PAN AFRICANIST CONGRESS OF AZANIA,PR,580,44.79
1984,Mpumalanga,MP321 - Thaba Chweu [Sabie],PAN AFRICANIST CONGRESS OF AZANIA,WARD,689,44.79
1985,Mpumalanga,MP321 - Thaba Chweu [Sabie],VRYHEIDSFRONT PLUS,PR,711,44.79
1986,Mpumalanga,MP321 - Thaba Chweu [Sabie],VRYHEIDSFRONT PLUS,WARD,672,44.79
1987,Mpumalanga,MP322 - Mbombela [Nelspruit],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,1155,50.74
1988,Mpumalanga,MP322 - Mbombela [Nelspruit],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,1206,50.74
1989,Mpumalanga,MP322 - Mbombela [Nelspruit],AFRICAN NATIONAL CONGRESS,PR,88094,50.74
1990,Mpumalanga,MP322 - Mbombela [Nelspruit],AFRICAN NATIONAL CONGRESS,WARD,88229,50.74
1991,Mpumalanga,MP322 - Mbombela [Nelspruit],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,10973,50.74
1992,Mpumalanga,MP322 - Mbombela [Nelspruit],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,11076,50.74
1993,Mpumalanga,MP322 - Mbombela [Nelspruit],INDEPENDENT DEMOCRATS,PR,768,50.74
1994,Mpumalanga,MP322 - Mbombela [Nelspruit],INDEPENDENT DEMOCRATS,WARD,859,50.74
1995,Mpumalanga,MP322 - Mbombela [Nelspruit],INKATHA FREEDOM PARTY,PR,236,50.74
1996,Mpumalanga,MP322 - Mbombela [Nelspruit],INKATHA FREEDOM PARTY,WARD,102,50.74
1997,Mpumalanga,MP322 - Mbombela [Nelspruit],PAN AFRICANIST CONGRESS OF AZANIA,PR,884,50.74
1998,Mpumalanga,MP322 - Mbombela [Nelspruit],PAN AFRICANIST CONGRESS OF AZANIA,WARD,1224,50.74
1999,Mpumalanga,MP322 - Mbombela [Nelspruit],UNITED DEMOCRATIC MOVEMENT,PR,519,50.74
2000,Mpumalanga,MP322 - Mbombela [Nelspruit],UNITED DEMOCRATIC MOVEMENT,WARD,106,50.74
2001,Mpumalanga,MP322 - Mbombela [Nelspruit],VRYHEIDSFRONT PLUS,PR,711,50.74
2002,Mpumalanga,MP322 - Mbombela [Nelspruit],VRYHEIDSFRONT PLUS,WARD,767,50.74
2003,Mpumalanga,MP323 - Umjindi [Barberton],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,126,43.1
2004,Mpumalanga,MP323 - Umjindi [Barberton],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,135,43.1
2005,Mpumalanga,MP323 - Umjindi [Barberton],AFRICAN NATIONAL CONGRESS,PR,9481,43.1
2006,Mpumalanga,MP323 - Umjindi [Barberton],AFRICAN NATIONAL CONGRESS,WARD,9434,43.1
2007,Mpumalanga,MP323 - Umjindi [Barberton],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1310,43.1
2008,Mpumalanga,MP323 - Umjindi [Barberton],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1336,43.1
2009,Mpumalanga,MP323 - Umjindi [Barberton],PAN AFRICANIST CONGRESS OF AZANIA,PR,474,43.1
2010,Mpumalanga,MP323 - Umjindi [Barberton],PAN AFRICANIST CONGRESS OF AZANIA,WARD,521,43.1
2011,Mpumalanga,MP323 - Umjindi [Barberton],VRYHEIDSFRONT PLUS,PR,135,43.1
2012,Mpumalanga,MP323 - Umjindi [Barberton],VRYHEIDSFRONT PLUS,WARD,132,43.1
2013,Mpumalanga,MP324 - Nkomazi [Nkomazi],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,700,53.45
2014,Mpumalanga,MP324 - Nkomazi [Nkomazi],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,722,53.45
2015,Mpumalanga,MP324 - Nkomazi [Nkomazi],AFRICAN NATIONAL CONGRESS,PR,60571,53.45
2016,Mpumalanga,MP324 - Nkomazi [Nkomazi],AFRICAN NATIONAL CONGRESS,WARD,60292,53.45
2017,Mpumalanga,MP324 - Nkomazi [Nkomazi],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2907,53.45
2018,Mpumalanga,MP324 - Nkomazi [Nkomazi],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2838,53.45
2019,Mpumalanga,MP324 - Nkomazi [Nkomazi],INDEPENDENT,WARD,1183,53.45
2020,Mpumalanga,MP324 - Nkomazi [Nkomazi],INDEPENDENT DEMOCRATS,PR,328,53.45
2021,Mpumalanga,MP324 - Nkomazi [Nkomazi],INDEPENDENT DEMOCRATS,WARD,71,53.45
2022,Mpumalanga,MP324 - Nkomazi [Nkomazi],INKATHA FREEDOM PARTY,PR,588,53.45
2023,Mpumalanga,MP324 - Nkomazi [Nkomazi],INKATHA FREEDOM PARTY,WARD,318,53.45
2024,Mpumalanga,MP324 - Nkomazi [Nkomazi],VRYHEIDSFRONT PLUS,PR,442,53.45
2025,Mpumalanga,MP324 - Nkomazi [Nkomazi],VRYHEIDSFRONT PLUS,WARD,487,53.45
2026,Mpumalanga,MP325 - Bushbuckridge [Bushbuckridge],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,1263,46.83
2027,Mpumalanga,MP325 - Bushbuckridge [Bushbuckridge],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,1194,46.83
2028,Mpumalanga,MP325 - Bushbuckridge [Bushbuckridge],AFRICAN NATIONAL CONGRESS,PR,70926,46.83
2029,Mpumalanga,MP325 - Bushbuckridge [Bushbuckridge],AFRICAN NATIONAL CONGRESS,WARD,65320,46.83
2030,Mpumalanga,MP325 - Bushbuckridge [Bushbuckridge],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2035,46.83
2031,Mpumalanga,MP325 - Bushbuckridge [Bushbuckridge],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1568,46.83
