,Province,Municipality,Party,Ballot Type,ValidVotesCast,MeanVoterTurnout
804,Gauteng,GT423 - Lesedi [Heidelberg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,6613,61.44
805,Gauteng,GT423 - Lesedi [Heidelberg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,6654,61.44
806,Gauteng,GT423 - Lesedi [Heidelberg],INKATHA FREEDOM PARTY,PR,93,61.44
807,Gauteng,GT423 - Lesedi [Heidelberg],INKATHA FREEDOM PARTY,WARD,20,61.44
808,Gauteng,GT423 - Lesedi [Heidelberg],NATIONAL FREEDOM PARTY,PR,105,61.44
809,Gauteng,GT423 - Lesedi [Heidelberg],NATIONAL FREEDOM PARTY,WARD,158,61.44
810,Gauteng,GT423 - Lesedi [Heidelberg],PAN AFRICANIST CONGRESS OF AZANIA,PR,208,61.44
811,Gauteng,GT423 - Lesedi [Heidelberg],PAN AFRICANIST CONGRESS OF AZANIA,WARD,225,61.44
812,Gauteng,GT423 - Lesedi [Heidelberg],VRYHEIDSFRONT PLUS,PR,575,61.44
813,Gauteng,GT423 - Lesedi [Heidelberg],VRYHEIDSFRONT PLUS,WARD,719,61.44
814,Gauteng,GT481 - Mogale City [Krugersdorp],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,568,63.95
815,Gauteng,GT481 - Mogale City [Krugersdorp],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,381,63.95
816,Gauteng,GT481 - Mogale City [Krugersdorp],AFRICAN NATIONAL CONGRESS,PR,63614,63.95
817,Gauteng,GT481 - Mogale City [Krugersdorp],AFRICAN NATIONAL CONGRESS,WARD,62171,63.95
818,Gauteng,GT481 - Mogale City [Krugersdorp],AZANIAN PEOPLE'S ORGANISATION,PR,351,63.95
819,Gauteng,GT481 - Mogale City [Krugersdorp],AZANIAN PEOPLE'S ORGANISATION,WARD,403,63.95
820,Gauteng,GT481 - Mogale City [Krugersdorp],CONGRESS  OF THE PEOPLE,PR,1544,63.95
821,Gauteng,GT481 - Mogale City [Krugersdorp],CONGRESS  OF THE PEOPLE,WARD,1605,63.95
822,Gauteng,GT481 - Mogale City [Krugersdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,34078,63.95
823,Gauteng,GT481 - Mogale City [Krugersdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,34467,63.95
824,Gauteng,GT481 - Mogale City [Krugersdorp],INDEPENDENT,WARD,445,63.95
825,Gauteng,GT481 - Mogale City [Krugersdorp],INKATHA FREEDOM PARTY,PR,643,63.95
826,Gauteng,GT481 - Mogale City [Krugersdorp],INKATHA FREEDOM PARTY,WARD,679,63.95
827,Gauteng,GT481 - Mogale City [Krugersdorp],NATIONAL FREEDOM PARTY,PR,597,63.95
828,Gauteng,GT481 - Mogale City [Krugersdorp],NATIONAL FREEDOM PARTY,WARD,509,63.95
829,Gauteng,GT481 - Mogale City [Krugersdorp],PEOPLE'S CIVIC ORGANISATION,PR,1617,63.95
830,Gauteng,GT481 - Mogale City [Krugersdorp],PEOPLE'S CIVIC ORGANISATION,WARD,1804,63.95
831,Gauteng,GT481 - Mogale City [Krugersdorp],VRYHEIDSFRONT PLUS,PR,1362,63.95
832,Gauteng,GT481 - Mogale City [Krugersdorp],VRYHEIDSFRONT PLUS,WARD,1560,63.95
833,Gauteng,GT482 - Randfontein [Randfontein],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,233,64.17
834,Gauteng,GT482 - Randfontein [Randfontein],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,341,64.17
835,Gauteng,GT482 - Randfontein [Randfontein],AFRICAN NATIONAL CONGRESS,PR,26695,64.17
836,Gauteng,GT482 - Randfontein [Randfontein],AFRICAN NATIONAL CONGRESS,WARD,26493,64.17
837,Gauteng,GT482 - Randfontein [Randfontein],CONGRESS  OF THE PEOPLE,PR,764,64.17
838,Gauteng,GT482 - Randfontein [Randfontein],CONGRESS  OF THE PEOPLE,WARD,803,64.17
839,Gauteng,GT482 - Randfontein [Randfontein],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,15995,64.17
840,Gauteng,GT482 - Randfontein [Randfontein],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,15777,64.17
841,Gauteng,GT482 - Randfontein [Randfontein],NATIONAL FREEDOM PARTY,WARD,23,64.17
842,Gauteng,GT482 - Randfontein [Randfontein],VRYHEIDSFRONT PLUS,PR,460,64.17
843,Gauteng,GT482 - Randfontein [Randfontein],VRYHEIDSFRONT PLUS,WARD,510,64.17
844,Gauteng,GT483 - Westonaria [Westonaria],AFRICAN NATIONAL CONGRESS,PR,18138,53.25
845,Gauteng,GT483 - Westonaria [Westonaria],AFRICAN NATIONAL CONGRESS,WARD,17903,53.25
846,Gauteng,GT483 - Westonaria [Westonaria],AFRICAN PEOPLE'S CONVENTION,PR,155,53.25
847,Gauteng,GT483 - Westonaria [Westonaria],AFRICAN PEOPLE'S CONVENTION,WARD,159,53.25
848,Gauteng,GT483 - Westonaria [Westonaria],AZANIAN PEOPLE'S ORGANISATION,PR,773,53.25
849,Gauteng,GT483 - Westonaria [Westonaria],AZANIAN PEOPLE'S ORGANISATION,WARD,783,53.25
850,Gauteng,GT483 - Westonaria [Westonaria],CONGRESS  OF THE PEOPLE,PR,680,53.25
851,Gauteng,GT483 - Westonaria [Westonaria],CONGRESS  OF THE PEOPLE,WARD,783,53.25
852,Gauteng,GT483 - Westonaria [Westonaria],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3246,53.25
853,Gauteng,GT483 - Westonaria [Westonaria],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,3352,53.25
854,Gauteng,GT483 - Westonaria [Westonaria],INDEPENDENT,WARD,52,53.25
855,Gauteng,GT483 - Westonaria [Westonaria],INKATHA FREEDOM PARTY,PR,625,53.25
856,Gauteng,GT483 - Westonaria [Westonaria],INKATHA FREEDOM PARTY,WARD,610,53.25
857,Gauteng,GT483 - Westonaria [Westonaria],NATIONAL FREEDOM PARTY,WARD,52,53.25
858,Gauteng,GT483 - Westonaria [Westonaria],THE SOCIALIST PARTY OF AZANIA,PR,87,53.25
859,Gauteng,GT483 - Westonaria [Westonaria],THE SOCIALIST PARTY OF AZANIA,WARD,80,53.25
860,Gauteng,GT483 - Westonaria [Westonaria],UNITED DEMOCRATIC MOVEMENT,PR,377,53.25
861,Gauteng,GT483 - Westonaria [Westonaria],UNITED DEMOCRATIC MOVEMENT,WARD,397,53.25
862,Gauteng,GT483 - Westonaria [Westonaria],VRYHEIDSFRONT PLUS,PR,114,53.25
863,Gauteng,GT483 - Westonaria [Westonaria],VRYHEIDSFRONT PLUS,WARD,87,53.25
864,Gauteng,GT484 - Merafong City [Carletonville],AFRICAN NATIONAL CONGRESS,PR,38177,58.45
865,Gauteng,GT484 - Merafong City [Carletonville],AFRICAN NATIONAL CONGRESS,WARD,37741,58.45
866,Gauteng,GT484 - Merafong City [Carletonville],AFRICAN PEOPLE'S CONVENTION,PR,187,58.45
867,Gauteng,GT484 - Merafong City [Carletonville],AFRICAN PEOPLE'S CONVENTION,WARD,36,58.45
868,Gauteng,GT484 - Merafong City [Carletonville],CONGRESS  OF THE PEOPLE,PR,554,58.45
869,Gauteng,GT484 - Merafong City [Carletonville],CONGRESS  OF THE PEOPLE,WARD,609,58.45
870,Gauteng,GT484 - Merafong City [Carletonville],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,10081,58.45
871,Gauteng,GT484 - Merafong City [Carletonville],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,10126,58.45
872,Gauteng,GT484 - Merafong City [Carletonville],INDEPENDENT,WARD,40,58.45
873,Gauteng,GT484 - Merafong City [Carletonville],INDEPENDENT RATEPAYERS ASSOCIATION OF SA,PR,166,58.45
874,Gauteng,GT484 - Merafong City [Carletonville],INDEPENDENT RATEPAYERS ASSOCIATION OF SA,WARD,236,58.45
875,Gauteng,GT484 - Merafong City [Carletonville],INKATHA FREEDOM PARTY,PR,763,58.45
876,Gauteng,GT484 - Merafong City [Carletonville],INKATHA FREEDOM PARTY,WARD,848,58.45
877,Gauteng,GT484 - Merafong City [Carletonville],MERAFONG CIVIC ASSOCIATION,PR,570,58.45
878,Gauteng,GT484 - Merafong City [Carletonville],MERAFONG CIVIC ASSOCIATION,WARD,619,58.45
879,Gauteng,GT484 - Merafong City [Carletonville],NATIONAL FREEDOM PARTY,PR,139,58.45
880,Gauteng,GT484 - Merafong City [Carletonville],NATIONAL FREEDOM PARTY,WARD,33,58.45
881,Gauteng,GT484 - Merafong City [Carletonville],UNITED DEMOCRATIC MOVEMENT,PR,426,58.45
882,Gauteng,GT484 - Merafong City [Carletonville],UNITED DEMOCRATIC MOVEMENT,WARD,497,58.45
883,Gauteng,GT484 - Merafong City [Carletonville],VRYHEIDSFRONT PLUS,PR,313,58.45
884,Gauteng,GT484 - Merafong City [Carletonville],VRYHEIDSFRONT PLUS,WARD,377,58.45
885,Gauteng,JHB - City of Johannesburg [Johannesburg],AFRICAN CHRISTIAN ALLIANCE-AFRIKANER CHRISTEN ALLIANSIE,PR,770,57.37
886,Gauteng,JHB - City of Johannesburg [Johannesburg],AFRICAN CHRISTIAN ALLIANCE-AFRIKANER CHRISTEN ALLIANSIE,WARD,1241,57.37
887,Gauteng,JHB - City of Johannesburg [Johannesburg],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,4385,57.37
888,Gauteng,JHB - City of Johannesburg [Johannesburg],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,4800,57.37
889,Gauteng,JHB - City of Johannesburg [Johannesburg],AFRICAN NATIONAL CONGRESS,PR,646328,57.37
890,Gauteng,JHB - City of Johannesburg [Johannesburg],AFRICAN NATIONAL CONGRESS,WARD,626026,57.37
891,Gauteng,JHB - City of Johannesburg [Johannesburg],AFRICAN PEOPLE'S CONVENTION,PR,5747,57.37
892,Gauteng,JHB - City of Johannesburg [Johannesburg],AFRICAN PEOPLE'S CONVENTION,WARD,4223,57.37
893,Gauteng,JHB - City of Johannesburg [Johannesburg],AL JAMA-AH,PR,2962,57.37
894,Gauteng,JHB - City of Johannesburg [Johannesburg],AL JAMA-AH,WARD,2027,57.37
895,Gauteng,JHB - City of Johannesburg [Johannesburg],AZANIAN PEOPLE'S ORGANISATION,PR,2173,57.37
896,Gauteng,JHB - City of Johannesburg [Johannesburg],AZANIAN PEOPLE'S ORGANISATION,WARD,2629,57.37
897,Gauteng,JHB - City of Johannesburg [Johannesburg],BLACK CONSCIOUSNESS PARTY,PR,654,57.37
898,Gauteng,JHB - City of Johannesburg [Johannesburg],BLACK CONSCIOUSNESS PARTY,WARD,775,57.37
899,Gauteng,JHB - City of Johannesburg [Johannesburg],CHRISTIAN DEMOCRATIC PARTY,PR,999,57.37
900,Gauteng,JHB - City of Johannesburg [Johannesburg],CHRISTIAN DEMOCRATIC PARTY,WARD,1136,57.37
901,Gauteng,JHB - City of Johannesburg [Johannesburg],CHRISTIAN FRONT,PR,324,57.37
902,Gauteng,JHB - City of Johannesburg [Johannesburg],CHRISTIAN FRONT,WARD,157,57.37
903,Gauteng,JHB - City of Johannesburg [Johannesburg],CONGRESS  OF THE PEOPLE,PR,12099,57.37
904,Gauteng,JHB - City of Johannesburg [Johannesburg],CONGRESS  OF THE PEOPLE,WARD,12936,57.37
905,Gauteng,JHB - City of Johannesburg [Johannesburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,374505,57.37
906,Gauteng,JHB - City of Johannesburg [Johannesburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,377799,57.37
907,Gauteng,JHB - City of Johannesburg [Johannesburg],INDEPENDENT,WARD,10019,57.37
908,Gauteng,JHB - City of Johannesburg [Johannesburg],INKATHA FREEDOM PARTY,PR,17557,57.37
909,Gauteng,JHB - City of Johannesburg [Johannesburg],INKATHA FREEDOM PARTY,WARD,17933,57.37
910,Gauteng,JHB - City of Johannesburg [Johannesburg],LIBERAL DEMOCRATIC PARTY,PR,236,57.37
911,Gauteng,JHB - City of Johannesburg [Johannesburg],LIBERAL DEMOCRATIC PARTY,WARD,31,57.37
912,Gauteng,JHB - City of Johannesburg [Johannesburg],NATIONAL FREEDOM PARTY,PR,8984,57.37
913,Gauteng,JHB - City of Johannesburg [Johannesburg],NATIONAL FREEDOM PARTY,WARD,8022,57.37
914,Gauteng,JHB - City of Johannesburg [Johannesburg],OPERATION KHANYISA MOVEMENT,PR,2757,57.37
915,Gauteng,JHB - City of Johannesburg [Johannesburg],OPERATION KHANYISA MOVEMENT,WARD,1666,57.37
916,Gauteng,JHB - City of Johannesburg [Johannesburg],PAN AFRICANIST CONGRESS OF AZANIA,PR,3838,57.37
917,Gauteng,JHB - City of Johannesburg [Johannesburg],PAN AFRICANIST CONGRESS OF AZANIA,WARD,4655,57.37
918,Gauteng,JHB - City of Johannesburg [Johannesburg],SOUTH AFRICAN PROGRESSIVE CIVIC ORGANISATION,PR,531,57.37
919,Gauteng,JHB - City of Johannesburg [Johannesburg],SOUTH AFRICAN PROGRESSIVE CIVIC ORGANISATION,WARD,665,57.37
920,Gauteng,JHB - City of Johannesburg [Johannesburg],THE SOCIALIST PARTY OF AZANIA,PR,311,57.37
921,Gauteng,JHB - City of Johannesburg [Johannesburg],THE SOCIALIST PARTY OF AZANIA,WARD,190,57.37
922,Gauteng,JHB - City of Johannesburg [Johannesburg],UNITED DEMOCRATIC MOVEMENT,PR,2357,57.37
923,Gauteng,JHB - City of Johannesburg [Johannesburg],UNITED DEMOCRATIC MOVEMENT,WARD,2665,57.37
924,Gauteng,JHB - City of Johannesburg [Johannesburg],UNITED RESIDENTS FRONT,PR,130,57.37
925,Gauteng,JHB - City of Johannesburg [Johannesburg],UNITED RESIDENTS FRONT,WARD,112,57.37
926,Gauteng,JHB - City of Johannesburg [Johannesburg],VRYHEIDSFRONT PLUS,PR,2477,57.37
927,Gauteng,JHB - City of Johannesburg [Johannesburg],VRYHEIDSFRONT PLUS,WARD,2956,57.37
928,Gauteng,TSH - Tshwane Metro [Pretoria],AFRICAN CHRISTIAN ALLIANCE-AFRIKANER CHRISTEN ALLIANSIE,PR,633,57.9
929,Gauteng,TSH - Tshwane Metro [Pretoria],AFRICAN CHRISTIAN ALLIANCE-AFRIKANER CHRISTEN ALLIANSIE,WARD,1002,57.9
930,Gauteng,TSH - Tshwane Metro [Pretoria],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,4267,57.9
931,Gauteng,TSH - Tshwane Metro [Pretoria],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,4880,57.9
932,Gauteng,TSH - Tshwane Metro [Pretoria],AFRICAN NATIONAL CONGRESS,PR,408413,57.9
933,Gauteng,TSH - Tshwane Metro [Pretoria],AFRICAN NATIONAL CONGRESS,WARD,391954,57.9
934,Gauteng,TSH - Tshwane Metro [Pretoria],AFRICAN PEOPLE'S CONVENTION,PR,3335,57.9
935,Gauteng,TSH - Tshwane Metro [Pretoria],AFRICAN PEOPLE'S CONVENTION,WARD,2529,57.9
936,Gauteng,TSH - Tshwane Metro [Pretoria],AZANIAN PEOPLE'S ORGANISATION,PR,1308,57.9
937,Gauteng,TSH - Tshwane Metro [Pretoria],AZANIAN PEOPLE'S ORGANISATION,WARD,1495,57.9
938,Gauteng,TSH - Tshwane Metro [Pretoria],BLACK CONSCIOUSNESS PARTY,PR,353,57.9
939,Gauteng,TSH - Tshwane Metro [Pretoria],BLACK CONSCIOUSNESS PARTY,WARD,244,57.9
940,Gauteng,TSH - Tshwane Metro [Pretoria],CHRISTIAN DEMOCRATIC PARTY,PR,774,57.9
941,Gauteng,TSH - Tshwane Metro [Pretoria],CHRISTIAN DEMOCRATIC PARTY,WARD,925,57.9
942,Gauteng,TSH - Tshwane Metro [Pretoria],CHRISTIAN FRONT,PR,301,57.9
943,Gauteng,TSH - Tshwane Metro [Pretoria],CHRISTIAN FRONT,WARD,458,57.9
944,Gauteng,TSH - Tshwane Metro [Pretoria],CONGRESS  OF THE PEOPLE,PR,6432,57.9
945,Gauteng,TSH - Tshwane Metro [Pretoria],CONGRESS  OF THE PEOPLE,WARD,6661,57.9
946,Gauteng,TSH - Tshwane Metro [Pretoria],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,280288,57.9
947,Gauteng,TSH - Tshwane Metro [Pretoria],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,278998,57.9
948,Gauteng,TSH - Tshwane Metro [Pretoria],INDEPENDENT,WARD,16833,57.9
949,Gauteng,TSH - Tshwane Metro [Pretoria],INDEPENDENT RATEPAYERS ASSOCIATION OF SA,PR,674,57.9
950,Gauteng,TSH - Tshwane Metro [Pretoria],INDEPENDENT RATEPAYERS ASSOCIATION OF SA,WARD,358,57.9
951,Gauteng,TSH - Tshwane Metro [Pretoria],INKATHA FREEDOM PARTY,PR,848,57.9
952,Gauteng,TSH - Tshwane Metro [Pretoria],INKATHA FREEDOM PARTY,WARD,907,57.9
953,Gauteng,TSH - Tshwane Metro [Pretoria],MOVEMENT DEMOCRATIC PARTY,PR,244,57.9
954,Gauteng,TSH - Tshwane Metro [Pretoria],MOVEMENT DEMOCRATIC PARTY,WARD,290,57.9
955,Gauteng,TSH - Tshwane Metro [Pretoria],NATIONAL FREEDOM PARTY,PR,491,57.9
956,Gauteng,TSH - Tshwane Metro [Pretoria],NATIONAL FREEDOM PARTY,WARD,119,57.9
957,Gauteng,TSH - Tshwane Metro [Pretoria],PAN AFRICANIST CONGRESS OF AZANIA,PR,1813,57.9
958,Gauteng,TSH - Tshwane Metro [Pretoria],PAN AFRICANIST CONGRESS OF AZANIA,WARD,2014,57.9
959,Gauteng,TSH - Tshwane Metro [Pretoria],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,1085,57.9
960,Gauteng,TSH - Tshwane Metro [Pretoria],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,894,57.9
961,Gauteng,TSH - Tshwane Metro [Pretoria],UNITED DEMOCRATIC MOVEMENT,PR,648,57.9
962,Gauteng,TSH - Tshwane Metro [Pretoria],UNITED DEMOCRATIC MOVEMENT,WARD,426,57.9
963,Gauteng,TSH - Tshwane Metro [Pretoria],VRYHEIDSFRONT PLUS,PR,11511,57.9
964,Gauteng,TSH - Tshwane Metro [Pretoria],VRYHEIDSFRONT PLUS,WARD,12485,57.9
965,KwaZulu-Natal,ETH - eThekwini [Durban Metro],AFRICAN CHRISTIAN ALLIANCE-AFRIKANER CHRISTEN ALLIANSIE,PR,949,60.99
966,KwaZulu-Natal,ETH - eThekwini [Durban Metro],AFRICAN CHRISTIAN ALLIANCE-AFRIKANER CHRISTEN ALLIANSIE,WARD,1158,60.99
967,KwaZulu-Natal,ETH - eThekwini [Durban Metro],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,6555,60.99
968,KwaZulu-Natal,ETH - eThekwini [Durban Metro],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,7727,60.99
969,KwaZulu-Natal,ETH - eThekwini [Durban Metro],AFRICAN NATIONAL CONGRESS,PR,603929,60.99
970,KwaZulu-Natal,ETH - eThekwini [Durban Metro],AFRICAN NATIONAL CONGRESS,WARD,582224,60.99
971,KwaZulu-Natal,ETH - eThekwini [Durban Metro],AFRICAN PEOPLE'S CONVENTION,PR,3970,60.99
972,KwaZulu-Natal,ETH - eThekwini [Durban Metro],AFRICAN PEOPLE'S CONVENTION,WARD,1914,60.99
973,KwaZulu-Natal,ETH - eThekwini [Durban Metro],AZANIAN PEOPLE'S ORGANISATION,PR,1238,60.99
974,KwaZulu-Natal,ETH - eThekwini [Durban Metro],AZANIAN PEOPLE'S ORGANISATION,WARD,1400,60.99
975,KwaZulu-Natal,ETH - eThekwini [Durban Metro],BLACK CONSCIOUSNESS PARTY,PR,671,60.99
976,KwaZulu-Natal,ETH - eThekwini [Durban Metro],BLACK CONSCIOUSNESS PARTY,WARD,245,60.99
977,KwaZulu-Natal,ETH - eThekwini [Durban Metro],CONGRESS  OF THE PEOPLE,PR,3882,60.99
978,KwaZulu-Natal,ETH - eThekwini [Durban Metro],CONGRESS  OF THE PEOPLE,WARD,3428,60.99
979,KwaZulu-Natal,ETH - eThekwini [Durban Metro],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,212409,60.99
980,KwaZulu-Natal,ETH - eThekwini [Durban Metro],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,195770,60.99
981,KwaZulu-Natal,ETH - eThekwini [Durban Metro],INDEPENDENT,WARD,17226,60.99
982,KwaZulu-Natal,ETH - eThekwini [Durban Metro],INKATHA FREEDOM PARTY,PR,38532,60.99
983,KwaZulu-Natal,ETH - eThekwini [Durban Metro],INKATHA FREEDOM PARTY,WARD,41638,60.99
984,KwaZulu-Natal,ETH - eThekwini [Durban Metro],MINORITY FRONT,PR,48064,60.99
985,KwaZulu-Natal,ETH - eThekwini [Durban Metro],MINORITY FRONT,WARD,54979,60.99
986,KwaZulu-Natal,ETH - eThekwini [Durban Metro],NATIONAL FREEDOM PARTY,PR,43606,60.99
987,KwaZulu-Natal,ETH - eThekwini [Durban Metro],NATIONAL FREEDOM PARTY,WARD,47688,60.99
988,KwaZulu-Natal,ETH - eThekwini [Durban Metro],SOCIALIST GREEN COALITION,PR,492,60.99
989,KwaZulu-Natal,ETH - eThekwini [Durban Metro],SOCIALIST GREEN COALITION,WARD,531,60.99
990,KwaZulu-Natal,ETH - eThekwini [Durban Metro],SOLIDARITY PARTY,PR,400,60.99
991,KwaZulu-Natal,ETH - eThekwini [Durban Metro],SOLIDARITY PARTY,WARD,172,60.99
992,KwaZulu-Natal,ETH - eThekwini [Durban Metro],TRULY ALLIANCE,PR,6026,60.99
993,KwaZulu-Natal,ETH - eThekwini [Durban Metro],TRULY ALLIANCE,WARD,7994,60.99
994,KwaZulu-Natal,ETH - eThekwini [Durban Metro],UNITED ACTION FRONT,PR,1256,60.99
995,KwaZulu-Natal,ETH - eThekwini [Durban Metro],UNITED ACTION FRONT,WARD,1993,60.99
996,KwaZulu-Natal,ETH - eThekwini [Durban Metro],UNITED DEMOCRATIC MOVEMENT,PR,1087,60.99
997,KwaZulu-Natal,ETH - eThekwini [Durban Metro],UNITED DEMOCRATIC MOVEMENT,WARD,1455,60.99
998,KwaZulu-Natal,ETH - eThekwini [Durban Metro],UNITED RESIDENTS FRONT,WARD,142,60.99
999,KwaZulu-Natal,ETH - eThekwini [Durban Metro],VRYHEIDSFRONT PLUS,PR,662,60.99
1000,KwaZulu-Natal,ETH - eThekwini [Durban Metro],VRYHEIDSFRONT PLUS,WARD,869,60.99
1001,KwaZulu-Natal,KZN211 - Vulamehlo [Dududu],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,202,64.94
1002,KwaZulu-Natal,KZN211 - Vulamehlo [Dududu],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,195,64.94
1003,KwaZulu-Natal,KZN211 - Vulamehlo [Dududu],AFRICAN NATIONAL CONGRESS,PR,15614,64.94
1004,KwaZulu-Natal,KZN211 - Vulamehlo [Dududu],AFRICAN NATIONAL CONGRESS,WARD,15281,64.94
1005,KwaZulu-Natal,KZN211 - Vulamehlo [Dududu],INKATHA FREEDOM PARTY,PR,2463,64.94
1006,KwaZulu-Natal,KZN211 - Vulamehlo [Dududu],INKATHA FREEDOM PARTY,WARD,2488,64.94
1007,KwaZulu-Natal,KZN211 - Vulamehlo [Dududu],NATIONAL FREEDOM PARTY,PR,6039,64.94
1008,KwaZulu-Natal,KZN211 - Vulamehlo [Dududu],NATIONAL FREEDOM PARTY,WARD,6325,64.94
1009,KwaZulu-Natal,KZN212 - Umdoni [Scottburgh],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,235,65.5
1010,KwaZulu-Natal,KZN212 - Umdoni [Scottburgh],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,281,65.5
1011,KwaZulu-Natal,KZN212 - Umdoni [Scottburgh],AFRICAN NATIONAL CONGRESS,PR,15162,65.5
1012,KwaZulu-Natal,KZN212 - Umdoni [Scottburgh],AFRICAN NATIONAL CONGRESS,WARD,14847,65.5
1013,KwaZulu-Natal,KZN212 - Umdoni [Scottburgh],CONGRESS  OF THE PEOPLE,PR,128,65.5
1014,KwaZulu-Natal,KZN212 - Umdoni [Scottburgh],CONGRESS  OF THE PEOPLE,WARD,107,65.5
1015,KwaZulu-Natal,KZN212 - Umdoni [Scottburgh],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,4824,65.5
1016,KwaZulu-Natal,KZN212 - Umdoni [Scottburgh],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,4753,65.5
1017,KwaZulu-Natal,KZN212 - Umdoni [Scottburgh],INDEPENDENT,WARD,126,65.5
1018,KwaZulu-Natal,KZN212 - Umdoni [Scottburgh],INKATHA FREEDOM PARTY,PR,681,65.5
1019,KwaZulu-Natal,KZN212 - Umdoni [Scottburgh],INKATHA FREEDOM PARTY,WARD,695,65.5
1020,KwaZulu-Natal,KZN212 - Umdoni [Scottburgh],MINORITY FRONT,PR,1500,65.5
1021,KwaZulu-Natal,KZN212 - Umdoni [Scottburgh],MINORITY FRONT,WARD,1593,65.5
1022,KwaZulu-Natal,KZN212 - Umdoni [Scottburgh],NATIONAL FREEDOM PARTY,PR,1233,65.5
1023,KwaZulu-Natal,KZN212 - Umdoni [Scottburgh],NATIONAL FREEDOM PARTY,WARD,1328,65.5
1024,KwaZulu-Natal,KZN213 - Umzumbe [Umzumbe],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,180,62.6
1025,KwaZulu-Natal,KZN213 - Umzumbe [Umzumbe],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,119,62.6
1026,KwaZulu-Natal,KZN213 - Umzumbe [Umzumbe],AFRICAN NATIONAL CONGRESS,PR,29802,62.6
1027,KwaZulu-Natal,KZN213 - Umzumbe [Umzumbe],AFRICAN NATIONAL CONGRESS,WARD,29210,62.6
1028,KwaZulu-Natal,KZN213 - Umzumbe [Umzumbe],AFRICAN PEOPLE'S CONVENTION,PR,472,62.6
1029,KwaZulu-Natal,KZN213 - Umzumbe [Umzumbe],AFRICAN PEOPLE'S CONVENTION,WARD,474,62.6
1030,KwaZulu-Natal,KZN213 - Umzumbe [Umzumbe],CONGRESS  OF THE PEOPLE,PR,405,62.6
1031,KwaZulu-Natal,KZN213 - Umzumbe [Umzumbe],CONGRESS  OF THE PEOPLE,WARD,434,62.6
1032,KwaZulu-Natal,KZN213 - Umzumbe [Umzumbe],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,579,62.6
1033,KwaZulu-Natal,KZN213 - Umzumbe [Umzumbe],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,815,62.6
1034,KwaZulu-Natal,KZN213 - Umzumbe [Umzumbe],INDEPENDENT,WARD,1110,62.6
1035,KwaZulu-Natal,KZN213 - Umzumbe [Umzumbe],INKATHA FREEDOM PARTY,PR,4605,62.6
1036,KwaZulu-Natal,KZN213 - Umzumbe [Umzumbe],NATIONAL FREEDOM PARTY,PR,7442,62.6
1037,KwaZulu-Natal,KZN213 - Umzumbe [Umzumbe],NATIONAL FREEDOM PARTY,WARD,9412,62.6
1038,KwaZulu-Natal,KZN214 - UMuziwabantu [Harding],AFRICAN NATIONAL CONGRESS,PR,15620,66.99
